;names;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{'Инженер-программист': 2, 'Middle/Senior C# разработчик': 1, 'Игровой программист C++': 2, 'Frontend-разработчик / Senior developer': 1, 'PHP разработчик / Senior PHP developer': 1, 'Программист Go': 1, 'Программист Front-end/JavaScript (Junior/Middle/Senior)': 1, 'Программист Java (Junior/Middle/Senior)': 1, 'Программист C#/ .NET': 1, 'IOS Developer (Middle)': 1, 'Программист 1С': 2, 'Web-программист (JavaScript / React)': 1, 'Разработчик Front-end html5 игр': 1, 'Разработчик C#': 1, 'Разработчик Back-end html5 игр': 1, 'Frontend-разработчик': 1, 'Инженер-программист C# .Net': 1, 'Прикладной программист (Front-end программист)': 1, 'Web-программист': 2, 'Программист С++/Драйверист': 1, 'Программист C#': 1, 'Инженер-программист PLC': 1, 'Ведущий программист 1C': 2, 'Программист-разработчик 1 С': 1, 'Backend-разработчик (PHP/Symfony)': 1, 'Go lang программист': 1, 'Разработчик на C#': 1, 'Веб-программист': 1, 'Программист C (системное ПО под Linux)': 1, 'PHP-developer/PHP-программист (Bitrix)': 1, 'Инженер-программист ( front-end developer ) junior/middle': 1, 'Инженер-программист микроконтроллеров': 1, 'Front-end разработчик': 1, 'PHP программист (Laravel)': 1, 'Программист': 1, 'Программист С++': 2, 'PHP-разработчик': 1, 'Программист Delphi': 1, 'Программист 1C': 1};0.0;27.0;1.504;"3    18;1    18;0     7;6     2";"Полная занятость    44;Проектная работа     1";"Полный день         35;Гибкий график        6;Удаленная работа     4";{'Qt': 1, ' C++': 5, ' Linux': 6, ' STL': 1, ' Windows 7': 1, 'Git': 4, ' ООП': 4, ' Английский язык': 2, ' Unreal Engine 4': 2, 'JavaScript': 6, ' Ajax': 3, ' HTML': 4, ' CSS3': 4, 'PHP': 2, ' MySQL': 4, ' CSS': 3, ' XML': 1, ' jQuery': 4, ' JavaScript': 5, 'C#': 3, ' Transact-SQL': 1, ' SQL': 6, ' MS SQL': 2, ' .NET Framework': 5, ' Разработка ПО': 3, ' iOS': 1, ' AppStore': 1, ' UI/Unit': 1, ' Swift': 1, ' Realm': 1, ' SQLite': 1, ' Auto Layout': 1, ' CocoaPods': 1, ' Core data': 1, ' UIKit': 1, ' TypeScript': 1, ' React': 1, ' HTML5': 4, ' Java': 6, ' MongoDB': 1, 'С#': 1, ' MS Visual Studio': 1, ' management studio': 1, ' Git': 8, ' Atlassian Jira': 1, ' Redmine': 1, ' PostgreSQL': 2, ' Terrasoft CRM': 1, 'Мобильность': 1, ' Продажи через интернет': 1, ' Веб-программирование': 2, ' PHP': 4, 'ООП': 1, ' Spring Framework': 1, ' Hibernate ORM': 1, ' Android': 1, ' C#': 1, ' C/C++': 2, '1С: Управление Производственным Предприятием': 2, ' 1С: Бухгалтерия': 2, ' 1С: Управление Торговлей': 1, ' 1С программирование': 2, ' 1С: Зарплата и управление персоналом': 2, '1С программирование': 1, ' 1C: Бухгалтерия': 1, ' 1С: Управление Производственным Предприятием': 2, 'MySQL': 2, ' Python': 1, ' Redis': 1, ' Symfony': 1, ' REST': 1, 'Веб-программирование': 1, 'Linux': 2, ' C': 1, ' Системное программирование': 1, ' Flask': 1, ' Assembler': 1, ' Pascal': 1, ' VueJS': 1, ' Laravel': 1, 'ORACLE': 1, ' Oracle Pl/SQL': 1, 'C++': 2, ' OpenGL': 1, ' Boost': 1, ' COCOS': 1, ' 1С-Битрикс': 1, ' PHP5': 1, ' Yii': 1, ' PHP7': 1, ' Microsoft Visual Studio': 1, ' SVN': 1, ' Scrum': 1, ' Бухгалтерская отчетность': 1, ' Бухгалтерский учет': 1, '1С: Зарплата и управление персоналом': 1, ' 1С: Предприятие 8': 1}
