;names;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{'Back-end Laravel developer': 1, 'Front-end React/Angular Developer': 1, 'Senior Android Developer': 1};0.0;27.0;1.504;3    3;Полная занятость    3;"Удаленная работа    2;Полный день         1";{'PHP': 1, ' Laravel': 1, 'JavaScript': 1, ' React': 1, ' Angular2': 1, ' HTML': 1, ' CSS': 1, ' Node.js': 1, ' Django Framework': 1}
