;names;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{'Java-разработчик': 1, 'Программист Python': 2, 'Программист Delphi': 2, 'Программист С++/Qt': 1, 'Программист 1C': 5, 'Разработчик баз данных': 1, 'Web разработчик сайтов на 1C Bitrix (Frontend программист)': 1, 'Middle developer C#': 1, 'Математик-программист С++': 1, 'Программист C#': 1, 'Программист .NET': 1, 'Разработчик .NET': 1, 'Web-разработчик (Senior/Lead)': 1, 'Web-программист (Middle)/ PHP-программист (возможна удаленная работа)': 1, 'Frontend-разработчик / Middle developer': 1, 'Back-end разработчик': 1, 'Frontend-разработчик html5 игры': 1, 'Разработчик .NET/С# (Middle)': 1, 'PHP разработчик / Middle PHP developer': 1, 'Программист SQL': 1, 'Программист 1С': 6, 'Middle Fullstack программист (PHP/JS)': 1, 'Старший программист 1С': 1, 'Backend разработчик Java / Golang': 1, 'Web-программист': 3, 'Программист С++': 1, 'C++ разработчик алгоритмов геометрического моделирования': 1, 'Middle Developer / Программист (Unity)': 2, 'Программист Node.js': 1, 'Программист Node.js/Vue': 1, 'Web-разработчик (javascript , PHP)': 1, 'Android Developer (Middle)': 1, 'Frontend-разработчик': 1, '.NET разработчик / Web-разработчик': 1, 'Middle PHP-developer (full-stack) php программист': 1, 'Android разработчик': 1, 'Backend-программист': 1, 'Web-программист (back-end)': 1, 'Python программист (middle)': 1, 'Программист-математик': 1, 'Full stack web developer (Веб-программист)': 1, 'Разработчик C#': 1, 'Python разработчик (Django)': 2, 'Swift разработчик': 1, 'Web-программист на Bitrix': 1, 'Инженер-программист SQL': 1, 'Golang Junior разработчик': 1, 'Программист Delphi/SQL': 1, 'Программист (Junior)': 1, 'ABAP Программист': 1, 'Программист C++': 1, 'Программист-стажер': 1, 'Программист (Laravel)': 1, 'Full-stack developer': 1, 'Python разработчик (Middle)': 1, 'Инженер-программист АСУ ТП': 1};0.0;27.0;1.504;"1    47;3    18;0     6";"Полная занятость       69;Частичная занятость     2";"Полный день         49;Гибкий график       11;Удаленная работа    11";{'Java': 2, ' Spring Framework': 1, ' PostgreSQL': 8, ' Hibernate': 1, ' Mockito': 1, ' JUnit': 1, ' Docker': 2, ' Kubernetes': 2, 'Python': 3, ' Django Framework': 3, ' Git': 12, ' ООП': 9, 'Delphi': 1, ' ORACLE': 2, ' MS SQL': 2, ' Diasoft': 1, 'C++': 3, ' Qt': 2, ' Linux': 10, '1С: Управление Торговлей': 1, ' 1С: Розница': 1, 'JavaScript': 3, ' jQuery': 8, ' Ajax': 7, ' CSS': 9, ' PHP5': 3, ' 1С-Битрикс': 5, ' HTML': 13, ' PHP': 7, ' HTML5': 8, '.NET Framework': 1, ' C#': 3, ' LINQ': 1, ' SQL': 10, ' WPF': 1, 'SQL': 2, ' Python': 9, ' XML': 4, ' JavaScript': 21, ' C++': 2, ' Английский язык': 2, ' TypeScript': 1, ' Node.js': 1, ' .NET Framework': 1, 'PHP': 8, ' MySQL': 12, ' CSS3': 7, ' Backbone': 1, ' Laravel, Yii': 1, ' VueJS': 1, ' AngularJS': 1, ' Yii': 3, ' Управление проектами': 1, ' Yii2': 1, 'MongoDB': 1, ' Symfony': 1, 'C#': 3, ' ASP.NET': 1, ' MVC': 1, 'WPF': 1, ' SVN': 3, 'MS SQL': 1, ' 1С: Бухгалтерия': 2, ' 1С: Зарплата и управление персоналом': 1, ' 1С программирование': 1, ' Angular 2+': 1, ' Angular': 1, ' Laravel': 1, '1С: Бухгалтерия': 1, ' 1С: Предприятие 8': 1, ' 1С: Торговля': 1, ' 1С: Управление Торговлей': 2, 'PostgreSQL': 2, ' Расстановка приоритетов': 1, ' Java': 5, ' Redis': 2, ' Golang': 1, ' Kotlin': 2, ' C/C++': 2, ' Phalcon': 1, ' ElasticSearch': 1, ' NATS': 1, ' KAFKA': 1, 'GameDev': 2, ' Game Programming': 2, ' Unity': 1, 'Node.js': 2, ' Разработка нового продукта': 1, ' Vue.js': 1, ' Vue': 1, '1С программирование': 3, 'MySQL': 4, 'Git': 3, ' SQLite': 1, ' Realm': 1, ' RxJava 2': 1, ' Retrofit': 1, ' FireBase': 1, ' Dagger 2': 1, ' REST API': 1, ' MVP': 1, ' MVVM': 1, ' Clean Architecture': 1, ' CMS Wordpress': 2, ' Typescript': 1, ' XAML': 1, ' .NET': 1, ' PHP7': 1, 'HTML': 1, ' СУБД': 1, ' Bootstrap': 2, ' Shop Script': 1, ' NET Core': 1, ' REST': 1, 'CSS': 2, ' MS SQL Server': 2, ' VBA': 1, 'Golang': 1, ' docker': 1, ' Transact-SQL': 1, ' Delphi': 1, ' Borland Delphi': 1, ' Embarcadero Delphi': 1, ' 1С: Управление Производственным Предприятием': 1, ' Обновление конфигурации 1С': 1, 'ABAP': 2, ' SAP ERP': 2, ' Joomla CMS': 1, ' Android': 1, ' MS Visual Studio': 1, 'laravel': 1, ' Django': 1, ' Flask': 1, ' DevOps': 1, ' GitLab CI': 1, ' Celery': 1, ' RabbitMQ': 1}
