;max_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{nan: 1};0.0;27.0;1.504;1    1;Полная занятость    1;Гибкий график    1;{'Objective-C': 1, ' Atlassian Jira': 1, ' iOS': 1, ' Git': 1, ' Redmine': 1, ' Swift': 1}
