;min_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{100000.0: 3};0.0;27.0;1.504;0    3;Полная занятость    3;Полный день    3;{'Erlang': 3, ' Elixir': 3, ' Phoenix': 3}
