;min_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{100000.0: 1};0.0;27.0;1.504;0    1;Полная занятость    1;Полный день    1;{'Adobe Photoshop': 1, ' Умение работать в команде': 1, ' Дизайн интерьера': 1, ' Креативность': 1, ' Стратегическое мышление': 1}
