;min_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{100000.0: 1};0.0;27.0;1.504;1    1;Полная занятость    1;Полный день    1;{'Python': 1, ' Django Framework': 1, ' Git': 1, ' MySQL': 1, ' PostgreSQL': 1}
