;max_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{120000.0: 1, nan: 1, nan: 1, nan: 1};0.0;27.0;1.504;"1    3;0    1";Полная занятость    4;Полный день    4;{'WPF': 1, ' MS SQL': 2, ' XML': 1, ' SQL': 2, ' SVN': 1, 'PostgreSQL': 1, ' MySQL': 1, ' Git': 1, ' Transact-SQL': 1, ' ООП': 2, 'Java': 1, ' Разработка технических заданий': 1}
