;min_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{120000.0: 1, nan: 1};0.0;27.0;1.504;1    2;Полная занятость    2;Полный день    2;{'Python': 1, ' Django Framework': 1, ' JavaScript': 1, ' Symfony': 1, ' MySQL': 1, 'JavaScript': 1, ' HTML5': 1, ' Git': 1, ' CSS3': 1, ' 1С-Битрикс': 1, ' PHP': 1, ' Ajax': 1}
