;min_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{100000.0: 1, 80000.0: 2, nan: 1};0.0;27.0;1.504;"3    3;1    1";Полная занятость    4;"Полный день      3;Гибкий график    1";{'ООП': 1, ' Git': 2, ' Linux': 1, ' PostgreSQL': 1, ' Spring Framework': 1, ' Hibernate ORM': 1, ' Android': 1, ' C#': 3, ' .NET Framework': 3, ' C/C++': 1, 'Java': 1, ' HTML': 1, ' SQL': 1, ' XML': 1, ' ООП': 2, ' JavaScript': 1, ' C++': 2, ' Английский язык': 2, ' TypeScript': 1, ' Node.js': 1, '.NET Framework': 1, ' MS Visual Studio': 1, ' Windows Forms': 1, ' SVN': 1, ' Developer Express': 1, ' MS Access': 1, 'C#': 1, ' WPF': 1}
