;name;city;min_salary;max_salary;company;published_at;min_experience;max_experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
76;Full stack разработчик;Санкт-Петербург;140000.0;;CS.MONEY;2019-11-19T15:43:09+0300;3;6;Полный день;Полная занятость;"​​​​Мы ищем Full stack разработчика в команду основного продукта cs.money.Наш продукт - это международная торговая площадка для обмена виртуальными предметами. (CS:GO, Dota 2) на которой обмениваются более 5 миллионов пользователей из 100 стран мира. Под капотом платформы огромное количество сложных фич, построенных на аналитике рынка. Продукт находится на стадии полного редизайна и написания фронт части с нуля. Что тебя ждет:  Возможность участвовать в разработке проекта с нуля Возможность опробовать новые технологии Возможность влиять на продукт, добавлять новые идеи, что-то улучшать Чистый проект и отсутствие легаси  Требования:  Практический опыт проектирования и разработки на React+Redux от 2-х лет Уверенное знание react 16.8+ Знание паттернов react Знание принципов SOLID Знание спецификации ES6+ Умение держать код в чистоте и следовать code of conduct проекта Знание основных CI/CD процессов Понимание и соблюдение модели git flow Знание техник оптимизации рендеринга Node.js (10, 12) Async/await, promises Mocha + chai Express, koa Mongodb/mysql Понимание асинхронности, стримов и стандартных модулей  Условия:  Гибкое начало рабочего дня; Офис в центре Петербурга Молодая команда. Корпоративный курс английского языка и частичная компенсация абонемента в спортзал; Корпоративное питание ; Конференции, курсы, обучение за счет компании. ";"  Гибкое начало рабочего дня; Офис в центре Петербурга Молодая команда. Корпоративный курс английского языка и частичная компенсация абонемента в спортзал; Корпоративное питание ; Конференции, курсы, обучение за счет компании. ";Практический опыт проектирования и разработки на React+Redux от 2-х лет. Уверенное знание react 16.8+. Знание паттернов react. ;Возможность участвовать в разработке проекта с нуля.;
51;Full stack разработчик;Тюмень;;;АРКОНС ГРУПП;2019-11-19T11:01:47+0300;1;3;Полный день;Полная занятость;Приглашаем в наш молодой коллектив талантливого и опытного PHP-разработчика. Мы ищем ответственного специалиста, который работает на результат, а не просто отсиживается в офисе. Проекты компании растут, ты будешь работать c текущими и новыми:  Два сайта компании, которые входят в ТОП-10 по России. Развитие и доработка корпоративной CRM-системы. Участие в крупных российских и международных проектах.  Твою работу будет видеть вся страна и не только!   От тебя мы ждем:  Уверенное знание: HTML4/5, CSS2/3, JavaScript ES5(ES6), HTML, JQuery, Ajax, REST API, MySql, PHP. Опыт кросс-браузерной вёрстки, вёрстки адаптивных сайтов. Качественное и своевременное исполнение задач web-проекта и непосредственного руководителя. Умение разбираться в чужом коде и работать с ним.  Большим плюсом будет:  Опыт работы с Git. Умение оценивать задачи и укладываться в срок. Опыт использования технологий (SASS/LESS, PostCSS, Gulp, Webpack, React JS, Vue JS, Angular). Развертывание и настройка (CentOS, Nginx, PostgreSQL, Socket.IO). Желание обучаться новому и делиться своим опытом с коллегами. Широкий ИТ-кругозор, знание технологий, программных продуктов. Умение работать в команде, доброжелательность.  Работая с нами, ты получишь:  Официальное оформление в штат молодой, но стабильной компании (на рынке с 2014 г.). Интересные проекты в высокоприбыльных сферах. Условия для профессионального и финансового роста. Отличную работу мы поощряем обучением за счет компании. Оплачиваем результаты, а не просто время, проведенное в офисе (по системе KPI). Современный офис в деловом центре города и комфортабельное рабочее место с шустрым компьютером. Гибкий график, который можно скорректировать, сместить обед и даже при необходимости поработать из дома. ;;Уверенное знание: HTML4/5, CSS2/3, JavaScript ES5(ES6), HTML, JQuery, Ajax, REST API, MySql, PHP. ;Развитие и доработка корпоративной CRM-системы.;"Sass; Less; postcss; Gulp; webpack; react js; vue js; AngularJS; CentOS; Nginx; PostgreSQL"
