;max_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{150000.0: 1};0.0;27.0;1.504;1    1;Полная занятость    1;Полный день    1;{'С#': 1, ' .NET Framework': 1, ' Linux': 1, ' MS Visual Studio': 1, ' management studio': 1, ' Git': 1, ' Atlassian Jira': 1, ' Redmine': 1, ' PostgreSQL': 1, ' Terrasoft CRM': 1}
