;max_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{nan: 1};0.0;27.0;1.504;1    1;Полная занятость    1;Удаленная работа    1;{'PHP': 1, ' RabbitMQ': 1, ' Memcached': 1, ' Redis': 1, ' MySQL': 1}
