;max_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{nan: 1};0.0;27.0;1.504;3    1;Полная занятость    1;Полный день    1;{'1C: Бухгалтерия': 1, ' 1C: Зарплата и кадры': 1, ' 1С: Предприятие 8': 1, ' ERP': 1, ' 1С: Зарплата и управление персоналом': 1, ' 1С: Управление Производственным Предприятием': 1}
