;max_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{nan: 1};0.0;27.0;1.504;1    1;Полная занятость    1;Полный день    1;{'three.js': 1, ' Babylon.js': 1, ' JavaScript': 1, ' HTML': 1, ' CSS': 1, ' Linux': 1}
