;max_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{180000.0: 1};0.0;27.0;1.504;3    1;Полная занятость    1;Гибкий график    1;{'.NET Framework': 1, ' C#': 1, ' WCF': 1, ' Entity Framework': 1, ' MS SQL': 1, ' Английский язык': 1, ' AngularJS': 1, ' MS Visual Studio': 1, ' ASP.NET': 1, ' Git': 1, ' JavaScript': 1}
