;max_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{nan: 1};0.0;27.0;1.504;3    1;Проектная работа    1;Удаленная работа    1;{'CSS3': 1, ' JavaScript': 1, ' HTML': 1, ' Redux': 1, ' React': 1, ' Git': 1, ' HTML5': 1}
